clause_id,review_id,canonical_place_id,place_name,place_category,clause_index,clause_text,weak_aspects,manual_aspects,annotator_id,human_approved,annotation_notes
wisata-v2_001784::c000,wisata-v2_001784,place_00192,Puncak Huta Ginjang,wisata,0,"Biasa biasa saja,tidak ada tempat duduk yang nyaman di pinggir bukit",fasilitas_umum|pemandangan,fasilitas_umum|pemandangan,A01,yes,
wisata-v2_001813::c000,wisata-v2_001813,place_00192,Puncak Huta Ginjang,wisata,0,Sepi,keramaian,keramaian,A01,yes,
wisata-v2_001827::c000,wisata-v2_001827,place_00192,Puncak Huta Ginjang,wisata,0,Fasilitas kurang lengkap dengan harga yg ada,fasilitas_umum|harga,harga|fasilitas_umum,A01,yes,
wisata-v2_001884::c000,wisata-v2_001884,place_00192,Puncak Huta Ginjang,wisata,0,Lagi - lagi tempat yg sangat menarik untuk menikmati view danau Toba yh indah,pemandangan,pemandangan,A01,yes,
wisata-v2_001896::c000,wisata-v2_001896,place_00192,Puncak Huta Ginjang,wisata,0,Tempatnya cukup indah Warganya ramah Jalan ketempat wisata cukup cantik Perlu keindahan cafe sehingga bisa memanjakan pengunjung,akses_jalan|pelayanan|pemandangan,akses_jalan|pelayanan|makanan|pemandangan,A01,yes,
wisata-v2_001931::c004,wisata-v2_001931,place_00164,Pantai Parparean 2,wisata,4,"Biaya parkir mini bus sekitar 20k, kurang tau juga untuk harga aslinya berapa",akses_jalan|harga|parkir,transportasi|parkir|harga,A01,yes,
wisata-v2_001931::c006,wisata-v2_001931,place_00164,Pantai Parparean 2,wisata,6,"Untuk harga kebersihan kamar mandi 2k, Pada bagian ini juga perlu di perhatikan lagi, karena hanya ada 4 bilik",akomodasi|harga|toilet,toilet|harga,A01,yes,Kamar mandi bukan akomodasi
wisata-v2_001933::c000,wisata-v2_001933,place_00164,Pantai Parparean 2,wisata,0,Ok,lainnya,none,A01,yes,
wisata-v2_001945::c004,wisata-v2_001945,place_00164,Pantai Parparean 2,wisata,4,Mau ta mau,lainnya,none,A01,yes,
wisata-v2_001950::c000,wisata-v2_001950,place_00164,Pantai Parparean 2,wisata,0,Pantainya bersih rekom untuk pantainya bersih cantik luas banyak permainan hantu anak-anak ada ada ayun-ayunan pondok nya juga murah pokoknya di sini rekom,harga|kebersihan|pemandangan,kebersihan|harga|fasilitas_umum|pemandangan|aksesibilitas,A01,yes,
wisata-v2_001967::c001,wisata-v2_001967,place_00049,Boli Boli Hot Spring,wisata,1,Ada banyak tempat berjejer,lainnya,none,A01,yes,
wisata-v2_002002::c000,wisata-v2_002002,place_00049,Boli Boli Hot Spring,wisata,0,"Desain pemandian air panas bagus mulai dari kolam sampai bak mandi, menyediakan penginapan yg nyaman, parkiran luas",lainnya,parkir|akomodasi|fasilitas_umum,A01,yes,Tidak ada akses_jalan; 'bak mandi' bukan toilet terpisah
wisata-v2_002061::c000,wisata-v2_002061,place_00049,Boli Boli Hot Spring,wisata,0,"Libur Jumat Agung kmaren ada kesempatan jenjalan kesini krna suami abis kelar kerjaan dr Sidempuan Pemandian air panas hari itu ruame poll kd cm liatn aja dr kamar,besok paginya baru turun pas udh ga trlalu rame Lokasinya bagus dkat dengan Ind*maret dan sarapan pagi mie gomak dkt situ jga enak Trus ada guguk yg ucul banget namanya Nero klo g salah cma rooms nya keknya butuh renovasi x ya,udah parah bgt bed nya",akomodasi,toilet|makanan|akomodasi|jam_operasional|fasilitas_umum,A01,yes,
wisata-v2_002128::c000,wisata-v2_002128,place_00049,Boli Boli Hot Spring,wisata,0,"Hotelnya sih tidak beintang,tapi pemandangan bintang 5.air belerang di sini beeda dengan yg di brastagi (sidebu debu)disini tidak menbuat badan bauk belerang dan pakaian pun aman",keamanan|pemandangan,kebersihan|keamanan|pemandangan,A01,yes,
wisata-v2_002144::c001,wisata-v2_002144,place_00049,Boli Boli Hot Spring,wisata,1,Sumber air belerang ini cukup aman untuk dikunjungi,keamanan,kebersihan|keamanan,A01,yes,
wisata-v2_002144::c003,wisata-v2_002144,place_00049,Boli Boli Hot Spring,wisata,3,Karena jalannya cukup licin dan bau belerang yang cukup kuat,keamanan|kebersihan,kebersihan|keamanan,A01,yes,
wisata-v2_002154::c000,wisata-v2_002154,place_00049,Boli Boli Hot Spring,wisata,0,"Airnya ada yang panas banget, panas, hangat",lainnya,fasilitas_umum,A01,yes,Membahas air panas (fasilitas pemandian)
wisata-v2_002159::c002,wisata-v2_002159,place_00049,Boli Boli Hot Spring,wisata,2,"Sungguh sangat disayangkan, dengan majunya Balige, diharapkan Sipoholon dapat menunjang untuk menarik pengunjung internasional",lainnya,none,A01,yes,
wisata-v2_002169::c001,wisata-v2_002169,place_00049,Boli Boli Hot Spring,wisata,1,they need to add the wash room facility so people wouldn't have to wait for too long,akomodasi,makanan|akomodasi|fasilitas_umum|keramaian,A01,yes,"'pagi' konteks waktu bukan jam operasional; ada keramaian, makanan, akomodasi, fasilitas"
wisata-v2_002236::c002,wisata-v2_002236,place_00064,Bukit Senyum,wisata,2,Bersih,kebersihan,kebersihan,A01,yes,
wisata-v2_002319::c002,wisata-v2_002319,place_00064,Bukit Senyum,wisata,2,Saatnya Di buat Plank Bukit Senyum yang besar dan mudah di lihat di tepi jalan masuk,akses_jalan,akses_jalan|pemandangan,A01,yes,
wisata-v2_002344::c000,wisata-v2_002344,place_00064,Bukit Senyum,wisata,0,"Sangat bagus, bersih, ramah",kebersihan|pelayanan,kebersihan|pelayanan,A01,yes,
wisata-v2_002448::c001,wisata-v2_002448,place_00064,Bukit Senyum,wisata,1,"Fasilitas yang disediakan seperti toilet, musholla, area parkir, gazebo dan kantin",fasilitas_umum|parkir|toilet,parkir|toilet|fasilitas_umum,A01,yes,
wisata-v2_002453::c004,wisata-v2_002453,place_00064,Bukit Senyum,wisata,4,"Biaya masuk hanya parkir mobil 10, dan motor gatau berapa",parkir,parkir|harga,A01,yes,
wisata-v2_002460::c004,wisata-v2_002460,place_00064,Bukit Senyum,wisata,4,Jalan nya sudah di aspal rapi dan sebagian sudah di cor semen,akses_jalan|kebersihan,akses_jalan,A01,yes,
wisata-v2_002487::c001,wisata-v2_002487,place_00064,Bukit Senyum,wisata,1,"Pemandangan yang asri, tempatnya bersih, tidak dipungut biaya masuk hanya bayar parkir 5-10 tergantung jenis kendaraan",akses_jalan|harga|kebersihan|parkir|pemandangan,parkir|kebersihan|harga|pemandangan,A01,yes,
wisata-v2_002487::c002,wisata-v2_002487,place_00064,Bukit Senyum,wisata,2,Ada WC juga dan warung kecil yang menyediakan makanan dan minuman,makanan|toilet,toilet|makanan,A01,yes,
wisata-v2_002503::c002,wisata-v2_002503,place_00064,Bukit Senyum,wisata,2,* Fasilitas (toilet/kamar mandi/tong sampah/listrik) dapat dikatakan komplit dan cukup memadai,akomodasi|kebersihan|toilet,kebersihan|toilet|fasilitas_umum,A01,yes,Kamar mandi bukan akomodasi
wisata-v2_002503::c003,wisata-v2_002503,place_00064,Bukit Senyum,wisata,3,* Akses : Sangat Bagus Saran ke pengunjung : 1,akses_jalan,akses_jalan,A01,yes,
wisata-v2_002503::c004,wisata-v2_002503,place_00064,Bukit Senyum,wisata,4,Diharapkan agar TIDAK membuang sampah sembarangan dan Buanglah sampah ke Tong Sampah yang disediakan,kebersihan,kebersihan,A01,yes,
wisata-v2_002555::c001,wisata-v2_002555,place_00064,Bukit Senyum,wisata,1,Bebatuan sedikit hanya pada saat masuk dari jalan besar,akses_jalan,akses_jalan,A01,yes,
wisata-v2_002564::c001,wisata-v2_002564,place_00069,Bukit Tara Bunga,wisata,1,Pagi Kesini dulu kalau mau kunjungan ke Rutan Balige.👍👍,lainnya,none,A01,yes,"'Pagi' hanya konteks waktu, bukan jam operasional"
wisata-v2_002616::c000,wisata-v2_002616,place_00353,Rest Area Adian Nalambok,wisata,0,👍,lainnya,none,A01,yes,
wisata-v2_002632::c000,wisata-v2_002632,place_00353,Rest Area Adian Nalambok,wisata,0,Mampir bentar,lainnya,none,A01,yes,
wisata-v2_002683::c000,wisata-v2_002683,place_00320,Arung Jeram Sungai Asahan (Asahan River Rafting),wisata,0,Arung Jeram Basah seru,lainnya,none,A01,yes,
wisata-v2_002708::c000,wisata-v2_002708,place_00335,Pakkodian Toba,wisata,0,Wisata danau toba di daerah pakkodian sebelum Meat - Balige,lainnya,none,A01,yes,"Hanya menyebut lokasi, bukan pemandangan"
wisata-v2_002730::c001,wisata-v2_002730,place_00335,Pakkodian Toba,wisata,1,insyaallah aman,keamanan,keamanan,A01,yes,
wisata-v2_002767::c002,wisata-v2_002767,place_00335,Pakkodian Toba,wisata,2,Recomened buat bawa keluarga atau bawak pasangan atau jejalan sendiri buat liburan/healing,lainnya,none,A01,yes,"'keluarga' konteks umum, bukan aksesibilitas"
wisata-v2_002805::c001,wisata-v2_002805,place_00335,Pakkodian Toba,wisata,1,Kamar mandi & wc tersedia dan dikelola oleh pedagang2 yg menjual minuman &,akomodasi|toilet,toilet|makanan,A01,yes,Wisata; minuman = makanan; bukan akomodasi
wisata-v2_002831::c001,wisata-v2_002831,place_00335,Pakkodian Toba,wisata,1,rekomen buat healing yg sepi”,keramaian,keramaian,A01,yes,
wisata-v2_002857::c003,wisata-v2_002857,place_00335,Pakkodian Toba,wisata,3,Petugas Ramah,pelayanan,pelayanan,A01,yes,
wisata-v2_002865::c001,wisata-v2_002865,place_00335,Pakkodian Toba,wisata,1,"Tempat ini rekomendasi sekali, cuman kekurangannya di akses jalannya, jalannya berbatu dan kita harus pelan-pelan dan hati-hati untuk turun ke bawah",akses_jalan,akses_jalan|pelayanan,A01,yes,
wisata-v2_002866::c002,wisata-v2_002866,place_00335,Pakkodian Toba,wisata,2,"Penjaga tidak ramah, kalau gak sabar aku udah kupecahkan kepala penjaganya",keamanan|pelayanan,pelayanan,A01,yes,
wisata-v2_002866::c003,wisata-v2_002866,place_00335,Pakkodian Toba,wisata,3,Jangan sewa lapak di daerah yg ada gazebo ini penjaganya gak amanah,fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_002873::c000,wisata-v2_002873,place_00308,Wisata Alam Fishing-Camp Siarubung,wisata,0,"Untuk bocil pun aman, selagi bisa ngejaga wkwk",keamanan,keamanan,A01,yes,
wisata-v2_002881::c000,wisata-v2_002881,place_00308,Wisata Alam Fishing-Camp Siarubung,wisata,0,Aman dan sejuk,keamanan,keamanan|pemandangan,A01,yes,
wisata-v2_002895::c000,wisata-v2_002895,place_00308,Wisata Alam Fishing-Camp Siarubung,wisata,0,"Ditempat ini dengan pemandangan sangat indah, ada kmr mandi+toilet cuma jlannya belum di aspal atau cor blok khususnya di tanjakan",pemandangan|toilet,akses_jalan|toilet|pemandangan,A01,yes,Jalan belum aspal = akses jalan
wisata-v2_002899::c000,wisata-v2_002899,place_00308,Wisata Alam Fishing-Camp Siarubung,wisata,0,"Tenang, aman dan nyaman, hospitality",keamanan|keramaian,pelayanan|keamanan|keramaian,A01,yes,
wisata-v2_002904::c000,wisata-v2_002904,place_00005,Air Terjun Binanga Bolon,wisata,0,Mandi dipantai Sirungkungan sblm ke air terjun Binanga bolon,lainnya,fasilitas_umum,A01,yes,"Mandi di pantai = fasilitas rekreasi, bukan pemandangan"
wisata-v2_002911::c000,wisata-v2_002911,place_00319,Air Terjun Sigarattung (Sampuran Na Pitu),wisata,0,Kami pergi ke sana pada tanggal 21 Juli 2025 dan tidak ada air sama sekali,lainnya,none,A01,yes,
wisata-v2_002921::c000,wisata-v2_002921,place_00319,Air Terjun Sigarattung (Sampuran Na Pitu),wisata,0,Air terjun kecil yang cantik dengan pemandangan danau yang indah,pemandangan,pemandangan,A01,yes,
wisata-v2_002927::c004,wisata-v2_002927,place_00319,Air Terjun Sigarattung (Sampuran Na Pitu),wisata,4,There are a kiosk and a toilet on the opposite roadside,toilet,toilet,A01,yes,
wisata-v2_002978::c001,wisata-v2_002978,place_00319,Air Terjun Sigarattung (Sampuran Na Pitu),wisata,1,untuk pemandangan di perjalanan,pemandangan,akses_jalan|pemandangan,A01,yes,
wisata-v2_003026::c019,wisata-v2_003026,place_00042,Batu Marhosa,wisata,19,Batu Marhosa might not have whistled for us,lainnya,none,A01,yes,
wisata-v2_003035::c000,wisata-v2_003035,place_00042,Batu Marhosa,wisata,0,"Ini wisata alam alami , gak ada tanda2 di buat dimana letaknya jadi pelan2 cari letaknya , ada angin keluar dari sekitar lubang batu tersebut, iyaaa harus sabar nyari letak pas nya",lainnya,akses_jalan,A01,yes,"Sulit menemukan lokasi = akses, bukan keindahan"
wisata-v2_003035::c001,wisata-v2_003035,place_00042,Batu Marhosa,wisata,1,"klo dah dpt puas jga akhir nya seh, dipinggir jalan pas letaknya ,jadi cari parkir nya yg bagus supaya mobil yg lewat Bsa berjalan dengan baik yaaa sob",akses_jalan|parkir,akses_jalan|parkir,A01,yes,
wisata-v2_003040::c000,wisata-v2_003040,place_00042,Batu Marhosa,wisata,0,"No whistles heard, not worth the stop",lainnya,none,A01,yes,'worth the stop' bukan soal harga
wisata-v2_003043::c000,wisata-v2_003043,place_00042,Batu Marhosa,wisata,0,"Sudah mulai berkurang “hosa” nya, tp baik klo dibuatkan tempat duduk sbg Rest Area",fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_003054::c002,wisata-v2_003054,place_00079,Danau Sidihoni,wisata,2,with more cows and fewer instructions,lainnya,none,A01,yes,
wisata-v2_003054::c006,wisata-v2_003054,place_00079,Danau Sidihoni,wisata,6,"But once you arrive, the serene landscape of rolling green hills and tranquil waters offers a peaceful respite",lainnya,pemandangan,A01,yes,'peaceful/tranquil' bukan aspek keramaian
wisata-v2_003075::c001,wisata-v2_003075,place_00079,Danau Sidihoni,wisata,1,"sebenarnya berpotensi untuk dikembangkan, karena letaknya di atas pulau Samosir, yang terletak di atas Danau Toba",lainnya,pemandangan,A01,yes,
wisata-v2_003082::c000,wisata-v2_003082,place_00079,Danau Sidihoni,wisata,0,"Karena menurut adat setempat, danau ini sakral, jadi pengelolaan kurang maksimal",budaya|pemandangan,pemandangan|budaya,A01,yes,
wisata-v2_003108::c000,wisata-v2_003108,place_00079,Danau Sidihoni,wisata,0,Danaunya tenang,keramaian,keramaian,A01,yes,
wisata-v2_003133::c000,wisata-v2_003133,place_00065,Bukit Sidihoni,wisata,0,Lokasi cukup bagus utk spot foto,fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_003138::c001,wisata-v2_003138,place_00065,Bukit Sidihoni,wisata,1,tapi kurang bersih areal parkiran harusnya dibuat paving blok,kebersihan,parkir|kebersihan,A01,yes,
wisata-v2_003168::c000,wisata-v2_003168,place_00065,Bukit Sidihoni,wisata,0,Sangat bagus,lainnya,none,A01,yes,
wisata-v2_003197::c001,wisata-v2_003197,place_00065,Bukit Sidihoni,wisata,1,Spot foto view cool,fasilitas_umum|pemandangan,fasilitas_umum|pemandangan,A01,yes,
wisata-v2_003241::c001,wisata-v2_003241,place_00065,Bukit Sidihoni,wisata,1,"Disarankan datang pd saat weekday, biar puas hunting spot foto nya",fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_003258::c002,wisata-v2_003258,place_00065,Bukit Sidihoni,wisata,2,Suasana yang tenang untuk merilekskan pikiran,keramaian,keramaian,A01,yes,
wisata-v2_003285::c000,wisata-v2_003285,place_00158,Panorama Lembah Bakara,wisata,0,Mantap view nya,pemandangan,pemandangan,A01,yes,
wisata-v2_003287::c000,wisata-v2_003287,place_00158,Panorama Lembah Bakara,wisata,0,Lokasi terbaik untuk spot foto,fasilitas_umum,fasilitas_umum,A01,yes,
wisata-v2_003340::c000,wisata-v2_003340,place_00368,Sitapigagan Waterfall,wisata,0,Akses ke lokasinya nggak bgt👎 Perlu peran serta pemerintah kali ya,akses_jalan,akses_jalan,A01,yes,
wisata-v2_003360::c002,wisata-v2_003360,place_00196,Pusat Informasi Toba Caldera Unesco Global Geopark,wisata,2,Spent almost a good 1 hour in here,lainnya,none,A01,yes,
wisata-v2_003365::c000,wisata-v2_003365,place_00196,Pusat Informasi Toba Caldera Unesco Global Geopark,wisata,0,"Gedung pusat informasi sejarah danau toba, parkiran luas",budaya,parkir|pemandangan|budaya,A01,yes,
wisata-v2_003371::c000,wisata-v2_003371,place_00196,Pusat Informasi Toba Caldera Unesco Global Geopark,wisata,0,"Jika Anda tertarik dengan sejarah Samosir, di sinilah tempatnya",budaya,budaya,A01,yes,
wisata-v2_003372::c000,wisata-v2_003372,place_00196,Pusat Informasi Toba Caldera Unesco Global Geopark,wisata,0,Alam indah tenang nyaman,keramaian,pemandangan|keramaian,A01,yes,
wisata-v2_003376::c001,wisata-v2_003376,place_00196,Pusat Informasi Toba Caldera Unesco Global Geopark,wisata,1,"Letak ny d sigulati, naik k atas dolok",lainnya,akses_jalan,A01,yes,"Lokasi naik ke atas dolok = akses, bukan harga"
wisata-v2_003385::c000,wisata-v2_003385,place_00196,Pusat Informasi Toba Caldera Unesco Global Geopark,wisata,0,"Udah jauh ke puncak bukit, parkir mbil ke pusat informasi msih hrs jalan kaki lagi, kurang nyaman sih",akses_jalan|budaya|fasilitas_umum|harga|parkir|pemandangan,akses_jalan|parkir|pemandangan,A01,yes,
wisata-v2_003455::c000,wisata-v2_003455,place_00196,Pusat Informasi Toba Caldera Unesco Global Geopark,wisata,0,CV FUNKGORA PRODUCTION EVENT ORGANIZER,lainnya,none,A01,yes,
wisata-v2_003470::c003,wisata-v2_003470,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,3,"Paling ikonik adalah spot foto duduk di kursi dgn latar belakang Danau Toba, yg dinamai Jokowi Point",fasilitas_umum,fasilitas_umum|pemandangan,A01,yes,
wisata-v2_003478::c001,wisata-v2_003478,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,1,Sayangnya ada salah satu toilet yg kurang keurus semoga semakin baik lagi,toilet,kebersihan|toilet,A01,yes,Kurang keurus = kebersihan
wisata-v2_003534::c000,wisata-v2_003534,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,0,"Tempat dengan view danau toba, tersedia fasilitas toilet, parkir, wahana bermain, glamping dan bobocabin",parkir|pemandangan|toilet,parkir|toilet|fasilitas_umum|pemandangan,A01,yes,
wisata-v2_003543::c000,wisata-v2_003543,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,0,Tutup dibuat jam 180 Jauh2 datang rupanya jam 170 tutup Pelayanan ga jelas!!!,jam_operasional|pelayanan,pelayanan|jam_operasional,A01,yes,
wisata-v2_003548::c000,wisata-v2_003548,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,0,I have no complain with this place everything is good and nice service good always good,pelayanan,pelayanan,A01,yes,
wisata-v2_003553::c002,wisata-v2_003553,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,2,Cuma pas kesana spot arena banyak yang tutup,jam_operasional,jam_operasional,A01,yes,
wisata-v2_003598::c000,wisata-v2_003598,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,0,Yang namanya danau Toba dilihat dari segi manapun tetap indaaaaah sekali..caldera Toba termasuk tempat wisata yg ramah dikantong..bnyk spot berfoto,pelayanan,harga|pelayanan|pemandangan,A01,yes,'ramah dikantong' = harga; pemandangan; bukan keramaian
wisata-v2_003605::c000,wisata-v2_003605,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,0,Fasilitas pendukung sangat kurang.Toilet di cafe tidak berfungsi padahal saat liburan akhir tahun/peak season.Toilet umum yg tersedia harus turun jauh yg sangat tidak nyaman untuk orang tua karena jalan mendaki utk kembali ke atas,akses_jalan|makanan|toilet,akses_jalan|toilet|makanan|fasilitas_umum,A01,yes,
wisata-v2_003641::c000,wisata-v2_003641,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,0,Tempat NY cukup bersih,kebersihan,kebersihan,A01,yes,
wisata-v2_003641::c001,wisata-v2_003641,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,1,Tapi Anda tidak bisa membawa makanan,makanan,makanan,A01,yes,
wisata-v2_003655::c003,wisata-v2_003655,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,3,Phones charging stations are available near the toilet,toilet,toilet,A01,yes,
wisata-v2_003672::c003,wisata-v2_003672,place_00070,Caldera Toba Nomadic Escape (Glamour Camping),wisata,3,"Tp itu pun ada di tempat wisata Paropo, yg masuk y gratis",harga,harga,A01,yes,
wisata-v2_003820::c001,wisata-v2_003820,place_00321,Bukit Holbung Samosir,wisata,1,The trail starts with stairs and continues with gentle grassy slopes — beginner-friendly and totally,pelayanan,akses_jalan,A01,yes,"Trail/stairs = akses, bukan pelayanan"
wisata-v2_003939::c002,wisata-v2_003939,place_00321,Bukit Holbung Samosir,wisata,2,Jika tidak ingin jalan kaki tersedia ojek motor yang membawa sampai bukit kedua,akses_jalan|pemandangan,akses_jalan|parkir|pemandangan,A01,yes,
wisata-v2_004020::c002,wisata-v2_004020,place_00321,Bukit Holbung Samosir,wisata,2,Fasilitas toilet tolong diperbaiki,toilet,toilet|fasilitas_umum,A01,yes,
wisata-v2_004216::c001,wisata-v2_004216,place_00321,Bukit Holbung Samosir,wisata,1,"Minimum hike, the small restaurant nearby",makanan,makanan,A01,yes,
